Entry_Name,Gene_Ontology_IDs
FANCJ_CHICK,GO:0003677; GO:0003678; GO:0003724; GO:0005524; GO:0005634; GO:0005654; GO:0006281; GO:0006289; GO:0016887; GO:0046872; GO:0051539; GO:1990918
NS1_AADNV,GO:0003677; GO:0003678; GO:0004519; GO:0005524; GO:0006260; GO:0016887; GO:0039693; GO:0042025; GO:0046872
ATRX_DROME,GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0005694; GO:0006281; GO:0006336; GO:0007399; GO:0007411; GO:0008347; GO:0015616; GO:0016887; GO:0031508; GO:0042585; GO:0046328; GO:0051276; GO:0097193; GO:0140658
RAD54_DANRE,GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0007131; GO:0008094; GO:0015616; GO:0016787; GO:0045003; GO:0140658
ARIP4_XENTR,GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0016887; GO:0140658
ARIP4_XENTR,GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0016887; GO:0140658
RTBP_DROME,GO:0003677; GO:0003682; GO:0003700; GO:0005634; GO:0005694; GO:0006355; GO:0038202; GO:0042594; GO:0042803; GO:0045893; GO:0046982
SMCA4_BOVIN,GO:0003677; GO:0003682; GO:0003723; GO:0004386; GO:0005524; GO:0005634; GO:0007399; GO:0008094; GO:0016514; GO:0016887; GO:0042393; GO:0045944; GO:0071564; GO:0071565; GO:0140658
DPOLQ_MOUSE,GO:0003677; GO:0003682; GO:0003887; GO:0005524; GO:0005654; GO:0005694; GO:0005794; GO:0005829; GO:0006261; GO:0006281; GO:0006284; GO:0006302; GO:0006974; GO:0016446; GO:0017116; GO:0042802; GO:0051260; GO:0051575; GO:0097681; GO:2000042
ORC1_DROME,GO:0003677; GO:0003682; GO:0005524; GO:0005634; GO:0005664; GO:0006270; GO:0006277; GO:0016887; GO:0046872
AF9_HUMAN,GO:0003677; GO:0003682; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0006338; GO:0006357; GO:0007379; GO:0008023; GO:0009952; GO:0010467; GO:0016573; GO:0032783; GO:0035267; GO:0042393; GO:0045893; GO:0060218; GO:0070062; GO:0070577; GO:0090090; GO:0140030; GO:1902275; GO:2000035; GO:2000096
AF9_MOUSE,GO:0003677; GO:0003682; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0006338; GO:0006357; GO:0007379; GO:0008023; GO:0009952; GO:0010467; GO:0016573; GO:0032783; GO:0035267; GO:0042393; GO:0045893; GO:0060218; GO:0070577; GO:0090090; GO:0140030; GO:1902275; GO:2000035; GO:2000096
AF10_HUMAN,GO:0003677; GO:0003682; GO:0005634; GO:0005654; GO:0006357; GO:0031491; GO:0032991; GO:0042393; GO:0045944; GO:0046872
CRML_HUMAN,GO:0003677; GO:0003682; GO:0005634; GO:0007389
RPC4_HUMAN,GO:0003677; GO:0003682; GO:0005654; GO:0005666; GO:0005829; GO:0006383; GO:0032728; GO:0045087; GO:0045089; GO:0051607
TTC5_HUMAN,GO:0003677; GO:0003682; GO:0005654; GO:0005739; GO:0005759; GO:0005829; GO:0006281; GO:0006974; GO:0009267; GO:0031410; GO:0043022; GO:0045944; GO:0061014
RFC4_MOUSE,GO:0003677; GO:0003689; GO:0005524; GO:0005634; GO:0005654; GO:0005663; GO:0006261; GO:0006281; GO:0016887; GO:0017116; GO:0019899; GO:0031390; GO:0031391; GO:1900264
RFC1_DROME,GO:0003677; GO:0003689; GO:0005524; GO:0005634; GO:0005663; GO:0006260; GO:0006281; GO:0016887; GO:0048813
CTF18_XENLA,GO:0003677; GO:0003689; GO:0005524; GO:0005634; GO:0005663; GO:0006260; GO:0007049; GO:0016887
RFC5_MOUSE,GO:0003677; GO:0003689; GO:0005524; GO:0005634; GO:0005663; GO:0006261; GO:0006281; GO:0016887; GO:0017116; GO:0019899; GO:0031390; GO:1900264
RFC3_BOVIN,GO:0003677; GO:0003689; GO:0005634; GO:0005663; GO:0006261; GO:0006281; GO:0017116; GO:0031390; GO:0046683; GO:1900264
CTF8_MOUSE,GO:0003677; GO:0003689; GO:0005634; GO:0006260; GO:0007064; GO:0017116; GO:0031390; GO:1900264
WDR48_PONAB,GO:0003677; GO:0003690; GO:0003697; GO:0005634; GO:0005764; GO:0005770; GO:0006281; GO:0006974; GO:0035800; GO:1905168
KIN17_HUMAN,GO:0003677; GO:0003690; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0006260; GO:0006281; GO:0006310; GO:0006397; GO:0006974; GO:0016363; GO:0032991; GO:0043231; GO:0046872
MBD4_HUMAN,GO:0003677; GO:0003696; GO:0004520; GO:0005634; GO:0005654; GO:0006281; GO:0008263; GO:0016607; GO:0019104; GO:0045008
LOLA3_DROME,GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0006355; GO:0006357; GO:0007409; GO:0007411; GO:0007464; GO:0007526; GO:0008406; GO:0016199; GO:0035167; GO:0045467; GO:0045476; GO:0045893; GO:0046872; GO:0048813
LOLA1_DROME,GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0006355; GO:0006357; GO:0007409; GO:0007411; GO:0007464; GO:0007526; GO:0008406; GO:0016199; GO:0035167; GO:0045467; GO:0045476; GO:0045893; GO:0046872; GO:0048813
LOLA3_DROME,GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0006355; GO:0006357; GO:0007409; GO:0007411; GO:0007464; GO:0007526; GO:0008406; GO:0016199; GO:0035167; GO:0045467; GO:0045476; GO:0045893; GO:0046872; GO:0048813
LOLA3_DROME,GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0006355; GO:0006357; GO:0007409; GO:0007411; GO:0007464; GO:0007526; GO:0008406; GO:0016199; GO:0035167; GO:0045467; GO:0045476; GO:0045893; GO:0046872; GO:0048813
LOLA3_DROME,GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0006355; GO:0006357; GO:0007409; GO:0007411; GO:0007464; GO:0007526; GO:0008406; GO:0016199; GO:0035167; GO:0045467; GO:0045476; GO:0045893; GO:0046872; GO:0048813
MYRF_XENLA,GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0005789; GO:0008233; GO:0014003; GO:0016021; GO:0016540; GO:0022010; GO:0031643; GO:0032286; GO:0045893; GO:0048709
DAN_DROPS,GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0007379; GO:0007469; GO:0048749
KEN1_CULQU,GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0030539; GO:0030540; GO:0045496; GO:0045497; GO:0046872
KEN1_CULQU,GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0030539; GO:0030540; GO:0045496; GO:0045497; GO:0046872
ATFC_BOMMO,GO:0003677; GO:0003700; GO:0005634; GO:0006986
KEN_DROYA,GO:0003677; GO:0003700; GO:0005634; GO:0030539; GO:0030540; GO:0045496; GO:0045497; GO:0046426; GO:0046872
KEN_DROYA,GO:0003677; GO:0003700; GO:0005634; GO:0030539; GO:0030540; GO:0045496; GO:0045497; GO:0046426; GO:0046872
ZGPAT_AEDAE,GO:0003677; GO:0003700; GO:0005634; GO:0045892; GO:0046872
TBX1A_XENLA,GO:0003677; GO:0003700; GO:0005634; GO:0045944; GO:0050793; GO:0060788; GO:0071300
BTAF1_HUMAN,GO:0003677; GO:0003712; GO:0004386; GO:0005524; GO:0005654; GO:0008094; GO:0016887; GO:0017025; GO:0035562; GO:0043231; GO:0045892; GO:0140658
JHD1_DROME,GO:0003677; GO:0003712; GO:0005634; GO:0006325; GO:0006357; GO:0006482; GO:0007379; GO:0007526; GO:0008270; GO:0019005; GO:0031061; GO:0031146; GO:0031519; GO:0032452; GO:0033183; GO:0033522; GO:0034647; GO:0034721; GO:0051864; GO:0070544; GO:0140680
AFFL_DROPS,GO:0003677; GO:0003712; GO:0005634; GO:0006355; GO:0007366; GO:0032368; GO:0051493
MYSM1_BRAFL,GO:0003677; GO:0003713; GO:0004843; GO:0005634; GO:0006338; GO:0035522; GO:0042393; GO:0045944; GO:0046872; GO:0070122; GO:0140492
KMT2C_MOUSE,GO:0003677; GO:0003713; GO:0005634; GO:0005654; GO:0006325; GO:0007338; GO:0010468; GO:0016571; GO:0016746; GO:0035097; GO:0035264; GO:0042054; GO:0042393; GO:0042800; GO:0044666; GO:0045944; GO:0046872; GO:0048146; GO:0061029; GO:0097692
TCP4_CHICK,GO:0003677; GO:0003713; GO:0005634; GO:0005667; GO:0060261
ZFR_HUMAN,GO:0003677; GO:0003723; GO:0003725; GO:0003727; GO:0005634; GO:0005694; GO:0005737; GO:0008270
RS3_ICTPU,GO:0003677; GO:0003723; GO:0003735; GO:0005730; GO:0005743; GO:0005819; GO:0006281; GO:0006412; GO:0006417; GO:0006915; GO:0007049; GO:0015935; GO:0051301; GO:0140078
POL_MLVCB,GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0006310; GO:0006508; GO:0008270; GO:0015074; GO:0016020; GO:0019013; GO:0019068; GO:0020002; GO:0039657; GO:0039660; GO:0044185; GO:0044826; GO:0046718; GO:0072494; GO:0075713
POL_BAEVM,GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0006310; GO:0006508; GO:0008270; GO:0015074; GO:0016020; GO:0019013; GO:0019068; GO:0020002; GO:0039660; GO:0044185; GO:0044826; GO:0046718; GO:0072494; GO:0075713
POL_BAEVM,GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0006310; GO:0006508; GO:0008270; GO:0015074; GO:0016020; GO:0019013; GO:0019068; GO:0020002; GO:0039660; GO:0044185; GO:0044826; GO:0046718; GO:0072494; GO:0075713
PAPD5_MOUSE,GO:0003677; GO:0003723; GO:0003887; GO:0004652; GO:0005730; GO:0005737; GO:0005829; GO:0005886; GO:0006364; GO:0006378; GO:0007049; GO:0010587; GO:0031123; GO:0031499; GO:0032211; GO:0033500; GO:0043629; GO:0043630; GO:0046872; GO:0051301; GO:0060212; GO:0070568; GO:0071044; GO:0071050; GO:0071076; GO:1905870
HBP1_PONAB,GO:0003677; GO:0003723; GO:0005634; GO:0006355; GO:0016055
TF3A_ANAAE,GO:0003677; GO:0003723; GO:0005634; GO:0042273; GO:0046872
TADBP_XENTR,GO:0003677; GO:0003723; GO:0005654; GO:0005739; GO:0006397; GO:0008380; GO:0010468; GO:0010494; GO:0031647; GO:0042752; GO:0048511
TADBP_XENTR,GO:0003677; GO:0003723; GO:0005654; GO:0005739; GO:0006397; GO:0008380; GO:0010468; GO:0010494; GO:0031647; GO:0042752; GO:0048511
ZFR_RAT,GO:0003677; GO:0003725; GO:0003727; GO:0005634; GO:0005694; GO:0005737; GO:0008270
ILF2_XENTR,GO:0003677; GO:0003725; GO:0005634; GO:0005730; GO:0045893
PP1R8_MOUSE,GO:0003677; GO:0003729; GO:0004865; GO:0005654; GO:0005681; GO:0006397; GO:0008283; GO:0008380; GO:0016607; GO:0019888; GO:0035308
LPPRC_XENTR,GO:0003677; GO:0003730; GO:0005634; GO:0005739; GO:0070129
FKBP4_SPOFR,GO:0003677; GO:0003755; GO:0005634
FKBP4_SPOFR,GO:0003677; GO:0003755; GO:0005634
FKBP4_SPOFR,GO:0003677; GO:0003755; GO:0005634
PIN4_DANRE,GO:0003677; GO:0003755; GO:0005634; GO:0005730; GO:0005737; GO:0005819; GO:0006364
EEPD1_XENLA,GO:0003677; GO:0003824; GO:0006281
DNMT1_CHICK,GO:0003677; GO:0003886; GO:0005634; GO:0007265; GO:0008270; GO:0090309; GO:1990841
CHRC1_MOUSE,GO:0003677; GO:0003887; GO:0005634; GO:0005721; GO:0006275; GO:0006334; GO:0006338; GO:0008623; GO:0046982
DPOLB_BOVIN,GO:0003677; GO:0003887; GO:0005634; GO:0005737; GO:0006261; GO:0006284; GO:0006303; GO:0006974; GO:0016829; GO:0046872
RPB1_DROME,GO:0003677; GO:0003899; GO:0005634; GO:0005665; GO:0005700; GO:0005703; GO:0006366; GO:0046872
RPB3_BOVIN,GO:0003677; GO:0003899; GO:0005634; GO:0005665; GO:0005829; GO:0006366; GO:0046983
RPAB1_PONAB,GO:0003677; GO:0003899; GO:0005634; GO:0005665; GO:0006366
RPC8_HUMAN,GO:0003677; GO:0003899; GO:0005654; GO:0005666; GO:0005813; GO:0005829; GO:0006139; GO:0006383; GO:0006384; GO:0043231; GO:0045087; GO:0051607
RPC2_HUMAN,GO:0003677; GO:0003899; GO:0005654; GO:0005666; GO:0005829; GO:0006351; GO:0032549; GO:0032728; GO:0045087; GO:0045089; GO:0046872; GO:0051607
RPAB2_DROME,GO:0003677; GO:0003899; GO:0005665; GO:0005666; GO:0005736; GO:0006360; GO:0006366; GO:0042797
RPB2_DROME,GO:0003677; GO:0003899; GO:0005665; GO:0006366; GO:0032549; GO:0046872
RPAC2_DROME,GO:0003677; GO:0003899; GO:0005666; GO:0005736; GO:0006360; GO:0042797; GO:0046983
RPC1_CHICK,GO:0003677; GO:0003899; GO:0005666; GO:0006351; GO:0031981; GO:0046872
RPA1_DROME,GO:0003677; GO:0003899; GO:0005736; GO:0006360; GO:0008270
RPA1_DROME,GO:0003677; GO:0003899; GO:0005736; GO:0006360; GO:0008270
RPA2_DROME,GO:0003677; GO:0003899; GO:0005736; GO:0006360; GO:0032549; GO:0046872
RPA2_DROME,GO:0003677; GO:0003899; GO:0005736; GO:0006360; GO:0032549; GO:0046872
PHR_POTTR,GO:0003677; GO:0003904; GO:0006281
DNLI1_XENLA,GO:0003677; GO:0003910; GO:0005524; GO:0005634; GO:0006260; GO:0006281; GO:0006310; GO:0007049; GO:0046872; GO:0051301; GO:0071897
DNLI4_CHICK,GO:0003677; GO:0003910; GO:0005524; GO:0005654; GO:0005958; GO:0006260; GO:0006297; GO:0006303; GO:0007049; GO:0032807; GO:0033152; GO:0046872; GO:0051103; GO:0051301; GO:0070419; GO:0071897
DNLI4_CHICK,GO:0003677; GO:0003910; GO:0005524; GO:0005654; GO:0005958; GO:0006260; GO:0006297; GO:0006303; GO:0007049; GO:0032807; GO:0033152; GO:0046872; GO:0051103; GO:0051301; GO:0070419; GO:0071897
TOP2_BOMMO,GO:0003677; GO:0003918; GO:0005524; GO:0005634; GO:0006265; GO:0046872
PARP_SARPE,GO:0003677; GO:0003950; GO:0005634; GO:0006471; GO:0008270; GO:0051287
TTF2_DROME,GO:0003677; GO:0004386; GO:0005524; GO:0005634; GO:0005737; GO:0006281; GO:0006353; GO:0007143; GO:0007283; GO:0008094; GO:0016787; GO:0034454; GO:0140658
RA54B_CHICK,GO:0003677; GO:0004386; GO:0005524; GO:0005634; GO:0006281; GO:0016787; GO:0140658
RA54B_CHICK,GO:0003677; GO:0004386; GO:0005524; GO:0005634; GO:0006281; GO:0016787; GO:0140658
PMS2_HUMAN,GO:0003677; GO:0004519; GO:0005524; GO:0005634; GO:0005654; GO:0005829; GO:0005886; GO:0006298; GO:0009410; GO:0016446; GO:0016887; GO:0032138; GO:0032300; GO:0032389; GO:0036464; GO:0140664
MOS1T_DROMA,GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
MOS1T_DROMA,GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
MOS1T_DROMA,GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
MOS1T_DROMA,GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
MOS1T_DROMA,GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
MOS1T_DROMA,GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
MOS1T_DROMA,GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
MOS1T_DROMA,GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
MOS1T_DROMA,GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
MOS1T_DROMA,GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
MOS1T_DROMA,GO:0003677; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
ATR_XENLA,GO:0003677; GO:0004674; GO:0005524; GO:0005694; GO:0006281; GO:0016605; GO:0018105; GO:0046982; GO:0106310
ATR_XENLA,GO:0003677; GO:0004674; GO:0005524; GO:0005694; GO:0006281; GO:0016605; GO:0018105; GO:0046982; GO:0106310
ATR_XENLA,GO:0003677; GO:0004674; GO:0005524; GO:0005694; GO:0006281; GO:0016605; GO:0018105; GO:0046982; GO:0106310
THAP9_HUMAN,GO:0003677; GO:0004803; GO:0006310; GO:0006313; GO:0015074; GO:0016740; GO:0043565; GO:0046872
RNF4_HUMAN,GO:0003677; GO:0004842; GO:0005634; GO:0005654; GO:0005737; GO:0008270; GO:0016604; GO:0016605; GO:0030374; GO:0031491; GO:0032184; GO:0042802; GO:0043161; GO:0045893; GO:0045944; GO:0046685; GO:0051865; GO:0070534; GO:0070936; GO:0070979; GO:0085020; GO:0090169; GO:0090234; GO:1990752
RABX5_BOVIN,GO:0003677; GO:0005085; GO:0005769; GO:0005829; GO:0006897; GO:0008270; GO:0015031; GO:0030139; GO:0031267; GO:0055037
SOS_DROME,GO:0003677; GO:0005085; GO:0005829; GO:0005886; GO:0007173; GO:0007265; GO:0007426; GO:0007427; GO:0007465; GO:0007480; GO:0008293; GO:0008543; GO:0016199; GO:0031234; GO:0035022; GO:0035997; GO:0043547; GO:0043703; GO:0045500; GO:0045793; GO:0046579; GO:0046982; GO:0048010; GO:0051607; GO:2000134
AKAP9_HUMAN,GO:0003677; GO:0005102; GO:0005794; GO:0005795; GO:0005801; GO:0005813; GO:0005829; GO:0005856; GO:0007020; GO:0007165; GO:0007194; GO:0007268; GO:0008076; GO:0015459; GO:0031116; GO:0031503; GO:0033138; GO:0034237; GO:0034705; GO:0043025; GO:0043231; GO:0044307; GO:0044325; GO:0051602; GO:0051661; GO:0060090; GO:0060306; GO:0060307; GO:0071320; GO:0086091; GO:0097060; GO:0098909; GO:0098962; GO:0098978; GO:0099147; GO:1901018; GO:1903358
RFC2_CHICK,GO:0003677; GO:0005524; GO:0005634; GO:0005654; GO:0005663; GO:0006261; GO:0006281; GO:0016887
PMS1_HUMAN,GO:0003677; GO:0005524; GO:0005634; GO:0006298; GO:0009410; GO:0016887; GO:0019899; GO:0030983; GO:0032300; GO:0140664
JERKL_MOUSE,GO:0003677; GO:0005634
EDF1_XENLA,GO:0003677; GO:0005634
TIGD2_HUMAN,GO:0003677; GO:0005634
TIGD6_HUMAN,GO:0003677; GO:0005634
TIGD1_HUMAN,GO:0003677; GO:0005634
TIGD7_HUMAN,GO:0003677; GO:0005634
TIGD7_HUMAN,GO:0003677; GO:0005634
LBR_MOUSE,GO:0003677; GO:0005634; GO:0005635; GO:0005637; GO:0005643; GO:0005652; GO:0005737; GO:0005789; GO:0006695; GO:0008139; GO:0016021; GO:0016126; GO:0016627; GO:0030223; GO:0031965; GO:0050613; GO:0051087; GO:0070087; GO:0070402
OSA_DROME,GO:0003677; GO:0005634; GO:0005654; GO:0005700; GO:0006338; GO:0006355; GO:0006357; GO:0007379; GO:0007406; GO:0007476; GO:0007480; GO:0008586; GO:0008587; GO:0014017; GO:0016055; GO:0016514; GO:0035060; GO:0045893; GO:0046530; GO:0048190; GO:0071565
DEK_MOUSE,GO:0003677; GO:0005634; GO:0005654; GO:0005730; GO:0006338; GO:0035066; GO:0042393; GO:0043292; GO:0045943; GO:0045944; GO:0045945; GO:0110016; GO:2000779; GO:2001032
DPOD2_DROME,GO:0003677; GO:0005634; GO:0005654; GO:0006271; GO:0016035; GO:0042575; GO:0043625; GO:1990506
DPOD2_DROME,GO:0003677; GO:0005634; GO:0005654; GO:0006271; GO:0016035; GO:0042575; GO:0043625; GO:1990506
POGK_HUMAN,GO:0003677; GO:0005634; GO:0005654; GO:0006355
POGK_HUMAN,GO:0003677; GO:0005634; GO:0005654; GO:0006355
RTF2_BOVIN,GO:0003677; GO:0005634; GO:0005657; GO:0072711; GO:0097752; GO:1902979
SMAD4_BOVIN,GO:0003677; GO:0005634; GO:0005667; GO:0005737; GO:0006355; GO:0007179; GO:0046872
PTF1A_XENLA,GO:0003677; GO:0005634; GO:0005667; GO:0005737; GO:0006355; GO:0009888; GO:0030902; GO:0031017; GO:0045893; GO:0046983; GO:0048384; GO:0048699
DMAD_DROME,GO:0003677; GO:0005634; GO:0005694; GO:0006211; GO:0007281; GO:0008270; GO:0009451; GO:0035511; GO:0035514; GO:0035516; GO:0045944; GO:0070579; GO:0070989; GO:0080111; GO:1901537
SETB1_DROPS,GO:0003677; GO:0005634; GO:0005694; GO:0006325; GO:0008270; GO:0018024; GO:0034968; GO:0048477; GO:0051038
PDCD5_MOUSE,GO:0003677; GO:0005634; GO:0005737; GO:0005829; GO:0006915; GO:0008201; GO:0008285; GO:0010628; GO:0010698; GO:0043065; GO:0043280; GO:0048487; GO:0071560; GO:0090200; GO:1903638; GO:1903645
CRY1_CHICK,GO:0003677; GO:0005634; GO:0005737; GO:0005829; GO:0007623; GO:0009416; GO:0009881; GO:0031398; GO:0032922; GO:0042622; GO:0043153; GO:0045721; GO:0045892; GO:0071949; GO:0097381
NOSTN_HUMAN,GO:0003677; GO:0005634; GO:0005737; GO:0005856; GO:0005886; GO:0007165; GO:0016191; GO:0030666; GO:0045892; GO:0098793; GO:0098978
PDCD2_BOVIN,GO:0003677; GO:0005634; GO:0005737; GO:0006915; GO:0006919; GO:0019899; GO:0043065; GO:0046872; GO:1901532; GO:1902035
MAEL_AEDAE,GO:0003677; GO:0005634; GO:0005737; GO:0030154; GO:0031047; GO:0051321; GO:0060964
MAEL_CULQU,GO:0003677; GO:0005634; GO:0005737; GO:0030154; GO:0031047; GO:0051321; GO:0060964
ZN395_XENLA,GO:0003677; GO:0005634; GO:0005737; GO:0046872
PDIP2_HUMAN,GO:0003677; GO:0005634; GO:0005739; GO:0005759; GO:0005886; GO:0005911; GO:0016242; GO:0030496; GO:0042645; GO:0045931; GO:0051894; GO:0070584; GO:0070987; GO:0072686; GO:0090307; GO:1903490; GO:1904531; GO:1990874; GO:2001108
PCNA_BOMMO,GO:0003677; GO:0005634; GO:0006260; GO:0006275; GO:0030337
SDE2_DANRE,GO:0003677; GO:0005634; GO:0006260; GO:0007049; GO:0051301
SMUG1_XENLA,GO:0003677; GO:0005634; GO:0006284; GO:0017065
EXO1_DROME,GO:0003677; GO:0005634; GO:0006298; GO:0006310; GO:0008409; GO:0017108; GO:0035312; GO:0045145; GO:0046872; GO:0048256; GO:0051908
TCB2_CAEBR,GO:0003677; GO:0005634; GO:0006313; GO:0015074
TCB2_CAEBR,GO:0003677; GO:0005634; GO:0006313; GO:0015074
TCB2_CAEBR,GO:0003677; GO:0005634; GO:0006313; GO:0015074
BANP_DANRE,GO:0003677; GO:0005634; GO:0006325; GO:0007049; GO:0034504; GO:0042177
BANP_DANRE,GO:0003677; GO:0005634; GO:0006325; GO:0007049; GO:0034504; GO:0042177
BANP_BOVIN,GO:0003677; GO:0005634; GO:0006325; GO:0007049; GO:0034504; GO:0042177
BAZ2B_HUMAN,GO:0003677; GO:0005634; GO:0006338; GO:0006357; GO:0046872
TFS2_DROME,GO:0003677; GO:0005634; GO:0006351; GO:0006368; GO:0008270
TBP_EMENI,GO:0003677; GO:0005634; GO:0006352; GO:0016251; GO:0140223
LIN54_XENTR,GO:0003677; GO:0005634; GO:0006355; GO:0007049; GO:0046872
MYT1_XENLA,GO:0003677; GO:0005634; GO:0006355; GO:0007399; GO:0008270; GO:0030154
SMBT_DROPS,GO:0003677; GO:0005634; GO:0006355; GO:0007446; GO:0008270; GO:0031507; GO:0035064
SUM1_LYTVA,GO:0003677; GO:0005634; GO:0006355; GO:0007517; GO:0046983
ZN488_HUMAN,GO:0003677; GO:0005634; GO:0006355; GO:0014003; GO:0031643; GO:0045892; GO:0046872; GO:0048714
ZFY1_XENLA,GO:0003677; GO:0005634; GO:0006355; GO:0046872
LOV_DROME,GO:0003677; GO:0005634; GO:0006357; GO:0007418; GO:0008049; GO:0008346; GO:0030536; GO:0042332; GO:0048060; GO:0048477
LOV_DROME,GO:0003677; GO:0005634; GO:0006357; GO:0007418; GO:0008049; GO:0008346; GO:0030536; GO:0042332; GO:0048060; GO:0048477
LOV_DROME,GO:0003677; GO:0005634; GO:0006357; GO:0007418; GO:0008049; GO:0008346; GO:0030536; GO:0042332; GO:0048060; GO:0048477
LOV_DROME,GO:0003677; GO:0005634; GO:0006357; GO:0007418; GO:0008049; GO:0008346; GO:0030536; GO:0042332; GO:0048060; GO:0048477
LOV_DROME,GO:0003677; GO:0005634; GO:0006357; GO:0007418; GO:0008049; GO:0008346; GO:0030536; GO:0042332; GO:0048060; GO:0048477
ZMYM6_HUMAN,GO:0003677; GO:0005634; GO:0007010; GO:0008270; GO:0022604
ZMYM6_HUMAN,GO:0003677; GO:0005634; GO:0007010; GO:0008270; GO:0022604
PD5BB_XENLA,GO:0003677; GO:0005634; GO:0007064; GO:0008285; GO:0051301
JERKL_HUMAN,GO:0003677; GO:0005634; GO:0007417
JERKL_HUMAN,GO:0003677; GO:0005634; GO:0007417
TWST1_EULFU,GO:0003677; GO:0005634; GO:0007517; GO:0030154; GO:0045892; GO:0046983; GO:0048511
PRD10_XENTR,GO:0003677; GO:0005634; GO:0008168; GO:0010468; GO:0032259; GO:0045944; GO:0046872
PRD10_XENTR,GO:0003677; GO:0005634; GO:0008168; GO:0010468; GO:0032259; GO:0045944; GO:0046872
TRI33_MOUSE,GO:0003677; GO:0005634; GO:0008270; GO:0010467; GO:0016567; GO:0017015; GO:0030514; GO:0061630; GO:0070410; GO:0070412; GO:1990841
HM20A_CHICK,GO:0003677; GO:0005634; GO:0010468
GT2D2_BOVIN,GO:0003677; GO:0005634; GO:0014883
GT2D2_BOVIN,GO:0003677; GO:0005634; GO:0014883
ELG1_DROME,GO:0003677; GO:0005634; GO:0031391; GO:0048477; GO:0061860
ESCA_CRYAO,GO:0003677; GO:0005634; GO:0046872
SAP30_AEDAE,GO:0003677; GO:0005634; GO:0046872
ESCA_CRYAO,GO:0003677; GO:0005634; GO:0046872
ZN511_DANRE,GO:0003677; GO:0005634; GO:0046872
ESCA_APIME,GO:0003677; GO:0005634; GO:0046872
ESCA_APIME,GO:0003677; GO:0005634; GO:0046872
ESCA_TRICA,GO:0003677; GO:0005634; GO:0046872
ESCA_TRICA,GO:0003677; GO:0005634; GO:0046872
ESCA_PSYCI,GO:0003677; GO:0005634; GO:0046872
ZN800_MOUSE,GO:0003677; GO:0005634; GO:0046872
ZB8AB_XENLA,GO:0003677; GO:0005634; GO:0046872
P52K_MOUSE,GO:0003677; GO:0005634; GO:0046872; GO:0046983
MNT_XENLA,GO:0003677; GO:0005634; GO:0046983
ANR61_MOUSE,GO:0003677; GO:0005654
DPOA2_HUMAN,GO:0003677; GO:0005654; GO:0005658; GO:0005829; GO:0006260; GO:0006269; GO:0006270; GO:0006606
SNPC1_MACFA,GO:0003677; GO:0005654; GO:0005730
